2012	1	20	Abbotsford Loggerheads	Brett Connolly	Winger
2012	2	21	Oklahoma City Oil Barons	Matt Hackett	Goaltender
2012	2	22	Toledo Honey Badgers	Slava Voynov	Defense
2012	2	23	Albuquerque Chupacabras	Devante Smith-Pelley	Winger
2012	2	24	Louisville Lionhearts	Craig Smith	Winger
2012	2	25	Toledo Honey Badgers	Jared Cowen	Winger
2012	2	26	Toledo Honey Badgers	Andrew Shaw	Winger
2012	2	27	Abbotsford Loggerheads	G. Bourque	Winger
2012	2	28	Toledo Honey Badgers	Roman Josi	Defense
2012	2	29	Atlantic City Aces	Marcus Kruger	Center
2012	2	30	Louisville Lionhearts	Dmitri Orlov	Defense
2012	2	31	Louisville Lionhearts	Mike Foligno	Winger
2012	2	32	Charlotte Storm	David Rundblad	Defense
2012	2	33	Indianapolis Mountain Goats	Gustav Nyquist	Winger
2012	2	34	Green Bay Glory	T.J. Brodie	Defense
2012	2	35	Mississippi Mudbugs	Tim Erixon	Defense
2012	2	36	San Francisco Fighting Cocks	Cam Atkinson	Winger
2012	2	37	Milwaukee Ice Dragons	Stefan Elliott	Defense
2012	2	38	Memphis Hound Dogs	Petr Sykora	Winger
2012	2	39	Milwaukee Ice Dragons	Guillaume Latendresse	Winger
2012	2	40	Albuquerque Chupacabras	Josh Harding	Goaltender
2012	3	41	San Francisco Fighting Cocks	Simon Despres	Defense
2012	3	42	Wichita Wolfpack	T.J. Galiardi	Winger
2012	3	43	Abbotsford Loggerheads	Matt Frattin	Winger
2012	3	44	Indianapolis Mountain Goats	Brad Boyes	Winger
2012	3	45	South Carolina Stingrays	Bryce Salvador	Defense
2012	3	46	Kelowna Mountaineers	Cody Eakin	Center
2012	3	47	Mississauga Indians	Justin Peters	Goaltender
2012	3	48	San Francisco Fighting Cocks	Brayden McNabb	Defense
2012	3	49	Kelowna Mountaineers	M.A. Gragnani	Defense
2012	3	50	Green Bay Glory	Shane O'Brien	Defense
2012	3	51	San Francisco Fighting Cocks	Erik Gustafsson	Defense
2012	3	52	Milwaukee Ice Dragons	Alexei Emelin	Defense
